identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/datatransferout,product/description,product/durability,product/feeCode,product/feeDescription,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/group,product/groupDescription,product/jobType,product/location,product/locationType,product/logsDestination,product/maxThroughputvolume,product/operation,product/platoclassificationtype,product/productFamily,product/region,product/regionCode,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/usagetype,product/version,product/volumeType,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,resourceTags/user:awsApplication
saru4d6mh47fchjtpsq4fm4c4phnhtdpjgztiytdyebyaes2uedq,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Tax,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,AmazonS3,APS3-Requests-Tier2,,,,1.0000000000,,,USD,,0.0000000000,,0.0000000000,Tax for product code AmazonS3 usage type APS3-Requests-Tier2,India GST,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awelliafqicpblpa7yurgdeije3luqw4bxjlti546eo64m5u2f3a,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Tax,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,AmazonS3,APS3-Tables-Requests-Tier1,,,,1.0000000000,,,USD,,0.0000000000,,0.0000000000,Tax for product code AmazonS3 usage type APS3-Tables-Requests-Tier1,India GST,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ztfqmopkrulehle3ktbp5n3soqsdfllirgknav33cvldf4ncjwsa,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Tax,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,AmazonS3,APS3-TimedStorage-ByteHrs,,,,1.0000000000,,,USD,,0.0000000000,,0.0000000000,Tax for product code AmazonS3 usage type APS3-TimedStorage-ByteHrs,India GST,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jjtbcslvuo2csfc75gbrc7c4owdm3q3ikioebt543hr4xwl62zxq,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Tax,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,AmazonS3,EUN1-Requests-Tier1,,,,1.0000000000,,,USD,,0.0000000000,,0.0000000000,Tax for product code AmazonS3 usage type EUN1-Requests-Tier1,India GST,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2entahyj6ie6anqyfgys2h6tbp6anvdw5v6fwdqevypltuoorlva,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Tax,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,AmazonS3,Global-Bucket-Hrs-FreeTier,GeneralPurposeBuckets,,,1.0000000000,,,USD,,0.0000000000,,0.0000000000,Tax for product code AmazonS3 usage type Global-Bucket-Hrs-FreeTier operation GeneralPurposeBuckets,India GST,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ylnlnmoshepqgfgwmx7wr4zdwpwhdbsyhibqna65whlhwadpwlca,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Tax,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,AmazonS3,Requests-Tier1,,,,1.0000000000,,,USD,,0.0000000000,,0.0000000000,Tax for product code AmazonS3 usage type Requests-Tier1,India GST,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2o3lmxlqxphsspw7svui3ddmijirygflohypgkf5gwegmkq4pp6q,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Tax,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,AmazonS3,Requests-Tier2,,,,1.0000000000,,,USD,,0.0000000000,,0.0000000000,Tax for product code AmazonS3 usage type Requests-Tier2,India GST,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ewskxyhqen4sllezbz4sw6tkq4vkxalzjkgjmyvnvtaflm3v7lfq,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Tax,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,AmazonSNS,APS3-Requests-Tier1,,,,1.0000000000,,,USD,,0.0000000000,,0.0000000000,Tax for product code AmazonSNS usage type APS3-Requests-Tier1,India GST,Amazon Web Services India Private Limited,Amazon Simple Notification Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rx5il7qhxw63gzajqx6fre3lawl4bijiw7pab3g7cigvupmq5vna,2026-05-01T00:00:00Z/2026-06-01T00:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Tax,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,AmazonSageMaker,APS3-UnifiedStudio:VolumeUsage.gp3,CreateVolume-Gp3,,,1.0000000000,,,USD,,0.0000000000,,0.0000000000,Tax for product code AmazonSageMaker usage type APS3-UnifiedStudio:VolumeUsage.gp3 operation CreateVolume-Gp3,India GST,Amazon Web Services India Private Limited,Amazon SageMaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6kz7lectohzzmol34lwdiavz4pjsnlewlqajkrvju57bzjhfwmmq,2026-05-27T00:00:00Z/2026-05-27T01:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-27T00:00:00Z,2026-05-27T01:00:00Z,AmazonS3,APS3-TimedStorage-ByteHrs,,,,0.0000000000,,,USD,,-0.0000001745,,-0.0000001745,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,99.99%,,,99.999999999%,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,,,Storage,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,USGUTP2JY23N9GH2,,General Purpose,,,,,,APS3-TimedStorage-ByteHrs,,Standard,,487251382678,USD,0.0000000000,0.0250000000,OnDemand,GB-Mo,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6kz7lectohzzmol34lwdiavz4pjsnlewlqajkrvju57bzjhfwmmq,2026-05-28T00:00:00Z/2026-05-28T01:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-28T00:00:00Z,2026-05-28T01:00:00Z,AmazonS3,APS3-TimedStorage-ByteHrs,,,,0.0000000000,,,USD,,-0.0000001765,,-0.0000001765,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,99.99%,,,99.999999999%,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,,,Storage,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,USGUTP2JY23N9GH2,,General Purpose,,,,,,APS3-TimedStorage-ByteHrs,,Standard,,487251382678,USD,0.0000000000,0.0250000000,OnDemand,GB-Mo,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6kz7lectohzzmol34lwdiavz4pjsnlewlqajkrvju57bzjhfwmmq,2026-05-29T00:00:00Z/2026-05-29T01:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-29T00:00:00Z,2026-05-29T01:00:00Z,AmazonS3,APS3-TimedStorage-ByteHrs,,,,0.0000000000,,,USD,,-0.0000001838,,-0.0000001838,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,99.99%,,,99.999999999%,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,,,Storage,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,USGUTP2JY23N9GH2,,General Purpose,,,,,,APS3-TimedStorage-ByteHrs,,Standard,,487251382678,USD,0.0000000000,0.0250000000,OnDemand,GB-Mo,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6kz7lectohzzmol34lwdiavz4pjsnlewlqajkrvju57bzjhfwmmq,2026-05-30T00:00:00Z/2026-05-30T01:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-30T00:00:00Z,2026-05-30T01:00:00Z,AmazonS3,APS3-TimedStorage-ByteHrs,,,,0.0000000000,,,USD,,-0.0000001865,,-0.0000001865,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,99.99%,,,99.999999999%,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,,,Storage,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,USGUTP2JY23N9GH2,,General Purpose,,,,,,APS3-TimedStorage-ByteHrs,,Standard,,487251382678,USD,0.0000000000,0.0250000000,OnDemand,GB-Mo,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6kz7lectohzzmol34lwdiavz4pjsnlewlqajkrvju57bzjhfwmmq,2026-05-31T00:00:00Z/2026-05-31T01:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-31T00:00:00Z,2026-05-31T01:00:00Z,AmazonS3,APS3-TimedStorage-ByteHrs,,,,0.0000000000,,,USD,,-0.0000001905,,-0.0000001905,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,99.99%,,,99.999999999%,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,,,Storage,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,USGUTP2JY23N9GH2,,General Purpose,,,,,,APS3-TimedStorage-ByteHrs,,Standard,,487251382678,USD,0.0000000000,0.0250000000,OnDemand,GB-Mo,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6jmz4q56y47nyczbgwt4h7v7tasw5pkmbhavznow5iolvzpthria,2026-05-01T14:00:00Z/2026-05-01T15:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-01T14:00:00Z,2026-05-01T15:00:00Z,AmazonS3,APS3-Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000008000,,-0.0000008000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,SF3QQQMZGA3PPF33,,,,,,,,APS3-Requests-Tier2,,,,487251380929,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6jmz4q56y47nyczbgwt4h7v7tasw5pkmbhavznow5iolvzpthria,2026-05-01T18:00:00Z/2026-05-01T19:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-01T18:00:00Z,2026-05-01T19:00:00Z,AmazonS3,APS3-Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000012000,,-0.0000012000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,SF3QQQMZGA3PPF33,,,,,,,,APS3-Requests-Tier2,,,,487251380929,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6jmz4q56y47nyczbgwt4h7v7tasw5pkmbhavznow5iolvzpthria,2026-05-06T14:00:00Z/2026-05-06T15:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-06T14:00:00Z,2026-05-06T15:00:00Z,AmazonS3,APS3-Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000008000,,-0.0000008000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,SF3QQQMZGA3PPF33,,,,,,,,APS3-Requests-Tier2,,,,487251380929,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6jmz4q56y47nyczbgwt4h7v7tasw5pkmbhavznow5iolvzpthria,2026-05-11T14:00:00Z/2026-05-11T15:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-11T14:00:00Z,2026-05-11T15:00:00Z,AmazonS3,APS3-Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000008000,,-0.0000008000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,SF3QQQMZGA3PPF33,,,,,,,,APS3-Requests-Tier2,,,,487251380929,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6jmz4q56y47nyczbgwt4h7v7tasw5pkmbhavznow5iolvzpthria,2026-05-16T14:00:00Z/2026-05-16T15:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-16T14:00:00Z,2026-05-16T15:00:00Z,AmazonS3,APS3-Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000008000,,-0.0000008000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,SF3QQQMZGA3PPF33,,,,,,,,APS3-Requests-Tier2,,,,487251380929,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6jmz4q56y47nyczbgwt4h7v7tasw5pkmbhavznow5iolvzpthria,2026-05-21T14:00:00Z/2026-05-21T15:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-21T14:00:00Z,2026-05-21T15:00:00Z,AmazonS3,APS3-Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000008000,,-0.0000008000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,SF3QQQMZGA3PPF33,,,,,,,,APS3-Requests-Tier2,,,,487251380929,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6jmz4q56y47nyczbgwt4h7v7tasw5pkmbhavznow5iolvzpthria,2026-05-26T06:00:00Z/2026-05-26T15:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-26T06:00:00Z,2026-05-26T15:00:00Z,AmazonS3,APS3-Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000244000,,-0.0000244000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,SF3QQQMZGA3PPF33,,,,,,,,APS3-Requests-Tier2,,,,487251380929,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6jmz4q56y47nyczbgwt4h7v7tasw5pkmbhavznow5iolvzpthria,2026-05-26T07:00:00Z/2026-05-26T08:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-26T07:00:00Z,2026-05-26T08:00:00Z,AmazonS3,APS3-Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000004000,,-0.0000004000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,SF3QQQMZGA3PPF33,,,,,,,,APS3-Requests-Tier2,,,,487251380929,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6jmz4q56y47nyczbgwt4h7v7tasw5pkmbhavznow5iolvzpthria,2026-05-26T08:00:00Z/2026-05-26T10:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-26T08:00:00Z,2026-05-26T10:00:00Z,AmazonS3,APS3-Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000096000,,-0.0000096000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,SF3QQQMZGA3PPF33,,,,,,,,APS3-Requests-Tier2,,,,487251380929,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6jmz4q56y47nyczbgwt4h7v7tasw5pkmbhavznow5iolvzpthria,2026-05-27T20:00:00Z/2026-05-27T21:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-27T20:00:00Z,2026-05-27T21:00:00Z,AmazonS3,APS3-Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000432000,,-0.0000432000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,SF3QQQMZGA3PPF33,,,,,,,,APS3-Requests-Tier2,,,,487251380929,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
6jmz4q56y47nyczbgwt4h7v7tasw5pkmbhavznow5iolvzpthria,2026-05-31T14:00:00Z/2026-05-31T15:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-31T14:00:00Z,2026-05-31T15:00:00Z,AmazonS3,APS3-Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000024000,,-0.0000024000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,SF3QQQMZGA3PPF33,,,,,,,,APS3-Requests-Tier2,,,,487251380929,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
dt3ehn4ljg6mknqieei4cksrsun6fv77yl6eqi6igh6tpxrppnsq,2026-05-26T08:00:00Z/2026-05-26T09:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-26T08:00:00Z,2026-05-26T09:00:00Z,AmazonS3,Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000028000,,-0.0000028000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,US East (N. Virginia),AWS Region,,,,,API Request,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,Requests-Tier2,,,,487251374814,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
dt3ehn4ljg6mknqieei4cksrsun6fv77yl6eqi6igh6tpxrppnsq,2026-05-27T20:00:00Z/2026-05-27T21:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-27T20:00:00Z,2026-05-27T21:00:00Z,AmazonS3,Requests-Tier2,,,,0.0000000000,,,USD,,-0.0000012000,,-0.0000012000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,US East (N. Virginia),AWS Region,,,,,API Request,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,Requests-Tier2,,,,487251374814,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
35xerlw4godxtf454alyteaafiv7o3u5sv774alsacp6lgppiomq,2026-05-01T18:00:00Z/2026-05-01T19:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-01T18:00:00Z,2026-05-01T19:00:00Z,AmazonS3,APS3-Requests-Tier1,,,,0.0000000000,,,USD,,-0.0000050000,,-0.0000050000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,UJ844B8DVMQUFJQP,,,,,,,,APS3-Requests-Tier1,,,,487251384068,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
35xerlw4godxtf454alyteaafiv7o3u5sv774alsacp6lgppiomq,2026-05-03T03:00:00Z/2026-05-03T04:00:00Z,,Amazon Web Services India Private Limited,AWS,Anniversary,763165854974,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,763165854974,Credit,2026-05-03T03:00:00Z,2026-05-03T04:00:00Z,AmazonS3,APS3-Requests-Tier1,,,,0.0000000000,,,USD,,-0.0000050000,,-0.0000050000,AWS Free Tier,,Amazon Web Services India Private Limited,Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,Asia Pacific (Mumbai),AWS Region,,,,,API Request,ap-south-1,ap-south-1,AmazonS3,Amazon Simple Storage Service,UJ844B8DVMQUFJQP,,,,,,,,APS3-Requests-Tier1,,,,487251384068,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,22988732523,,,,,,,,,,,,,,,,
